Unnamed: 0;iteration;screening_sensitivity;screening_specificity;screening_cost;provider_cost;eGFR_cost;ultrasound_cost;ACE cost;diabetic_prevalence_30_39;diabetic_prevalence_40_49;diabetic_prevalence_50_59;diabetic_prevalence_60_69;diabetic_prevalence_70_79;DM_prev_30_39;DM_prev_40_49;DM_prev_50_59;DM_prev_60_69;DM_prev_70;DM_NDM_HR;dapa cost;disutility_medication_decrement;disutility_medication_cost;adverse_event_prop;UTI_event_prop;UTI_event_cost;disutility_UTI_decrement;DKA_event_prop;DKA_event_cost;disutility_DKA_decrement;compliance;SGLT2_discontinue;Stage3a mortality;Stage3b mortality;Stage4 mortality;Stage5 mortality;Stage2_QALY;Stage3a_QALY;Stage3b_QALY;Stage4_QALY;KF_PRE_KRT_QALY;KF_ON_KRT_QALY;Stage3a_overall_cost;Stage3b_overall_cost;Stage4_overall_cost;Stage5_overall_cost;Stage3a_DM_overall_cost;Stage3b_DM_overall_cost;Stage4_DM_overall_cost;Stage3a_NDM_cost;Stage3b_NDM_cost;Stage4_NDM_cost;Stage5_NDM_cost;Stage3a_DM_cost;Stage3b_DM_cost;Stage4_DM_cost;Stage5_DM_cost;baseline_costs;male_prop;diabetic ACM HR;diabetic kidney HR;non diabetic ACM HR;non diabetic kidney HR;TREATMENT ADHERENCE;DM_disutility
3962;3962;0.895352039;0.864969402;53.48464146;223.1663494;25.57754729;415.37319;29.51566025;0.104166667;0.308823529;0.575757576;0.420245399;0.474820144;0.031734838;0.076730011;0.129043853;0.201135984;0.223180407;1.232949122;413.5633716;0.012444322;3836.374624;3.95687E-10;0.008764101;142.17519;0.000568262;0.00129925;32476.9934;0.00793331;0.006154583;0.014674947;1.219111998;1.704903719;3.168145814;5.889046525;0.897720125;0.81659372;0.81659372;0.69466658;0.69466658;0.633395836;133.7145304;323.4851825;1229.354001;8846.704587;110.8253424;307.1593194;693.8625158;33.80318029;125.839915;506.9698917;5810.593965;499.6962943;760.1333567;2176.447937;8539.788472;1.053697069;0.513888515;0.755412164;0.652855761;0.795956052;0.640489217;0.476650853;0.035580147
3963;3963;0.837759622;0.888170482;56.71011536;183.3432773;28.98158215;483.3112303;40.06663206;0.145833333;0.279411765;0.563636364;0.417177914;0.473021583;0.038787024;0.070993188;0.147735442;0.219178082;0.230769231;1.614976433;397.8653709;0.004390645;3198.409751;0.000644585;0.012222581;138.8877489;0.001794541;0.000426643;32786.34084;0.00665195;0.00496246;0.015692605;1.210549413;1.812346934;3.297668592;6.048147264;0.757979676;0.686789288;0.686789288;0.643005645;0.643005645;0.600875936;154.0410209;338.0372706;841.2228301;8399.395695;124.1428964;268.4455752;620.4221147;32.36949973;106.8303951;552.615288;6979.285973;531.3873846;651.192627;1404.928894;8612.634564;1.051381889;0.501728488;0.70861446;0.644625271;0.557368837;0.627708969;0.831569094;0.050165847
3964;3964;0.913773435;0.890080944;47.70785539;235.9603922;21.6345135;589.7703823;35.96785254;0.020833333;0.338235294;0.551515152;0.432515337;0.440647482;0.039844852;0.078881319;0.143781452;0.201135984;0.237668161;1.275977517;410.0165145;0.01333035;2942.140157;6.93239E-10;0.008786175;112.3058935;0.003043192;0.000506332;23314.34573;0.010981356;0.01351702;0.01445585;1.210077271;1.828703787;3.268421174;5.585354342;0.839335111;0.781230357;0.781230357;0.709635034;0.709635034;0.650146218;163.3581169;322.6804611;954.8909618;6311.529937;79.64222176;255.6664444;734.7637377;29.93023607;104.8643859;620.1917341;7950.546274;490.2942195;739.5903006;1859.123918;7189.190549;1.235231028;0.50482106;0.771107086;0.513856851;0.474274465;0.43019006;0.995283893;0.046705129
3965;3965;0.885581658;0.863572708;52.95096522;263.2654126;21.27117288;331.8261873;36.24562007;0.104166667;0.323529412;0.533333333;0.432515337;0.482014388;0.040550071;0.082466834;0.142703091;0.189776144;0.230424284;1.427105206;444.3686644;0.01698959;3672.820733;0.000290406;0.004571933;166.4516806;0.00621576;0.00032711;29653.50991;0.01280815;0.005628282;0.009199327;1.221332079;1.808868332;3.171025794;6.090023729;0.738206394;0.70161049;0.70161049;0.69301738;0.69301738;0.689325125;178.7088687;472.3202283;1369.574361;7868.686725;88.94743517;279.1029469;737.9790646;28.22525083;135.3476239;480.0464721;5972.383339;405.0022618;733.0202369;1910.946957;7814.216732;1.204337186;0.489285132;0.819878982;0.421693695;0.638090214;0.309353985;0.773364675;0.068109236
3966;3966;0.833088718;0.8799646;54.14025359;221.1975024;25.09904269;484.4523729;30.35303623;0.104166667;0.205882353;0.636363636;0.392638037;0.449640288;0.039139633;0.077447114;0.133716751;0.213832275;0.231459124;1.894786111;359.8832391;0.013406619;3191.975561;3.23022E-07;0.006900597;150.6285948;0.002345335;0.000547222;28804.59905;0.008252861;0.004379798;0.014412187;1.23085283;1.742625444;3.218252171;6.217691597;0.776844792;0.721943786;0.721943786;0.681095374;0.681095374;0.677740325;151.8329692;385.8370099;1231.509913;8330.897956;106.4048952;307.3851736;616.3207603;38.64990592;132.5631855;359.6919154;5739.272029;429.3050716;748.1865868;1423.920372;8643.123566;0.980378899;0.507283922;0.664011981;0.544605201;0.446656773;0.473454069;0.850980202;0.084198992
3967;3967;0.882914965;0.88210588;48.47207261;158.5212575;26.02724303;446.7158559;36.41514334;0.020833333;0.235294118;0.490909091;0.365030675;0.489208633;0.03596615;0.079598422;0.130481668;0.214500501;0.233183857;1.375428389;497.405421;0.015692863;3853.555055;0.000989029;0.005025989;151.0374947;0.000206875;0.000433199;34192.91104;0.005628476;0.005712134;0.01493212;1.173354954;1.747380041;3.11208797;5.976156852;0.828329773;0.782884112;0.782884112;0.726400875;0.726400875;0.522702412;141.7835701;388.1943587;1245.457191;7627.647997;94.15597987;222.7850255;710.2973072;37.17762053;123.2810508;582.4866872;7604.318023;575.0662063;929.4526872;2271.112699;7204.397396;1.192536143;0.497339688;0.819527328;0.528616523;0.910176786;0.449103574;0.730432072;0.010137283
3968;3968;0.858945807;0.88685897;54.24915328;217.7218061;26.10531807;485.2223472;32.65235656;0.041666667;0.323529412;0.533333333;0.386503067;0.446043165;0.036671368;0.079239871;0.138389648;0.205145339;0.233183857;1.584886565;431.5180681;0.013291765;4575.354995;1.16821E-05;0.011372615;135.7289236;0.00128168;0.000570244;30381.72593;0.012579248;0.007565844;0.009929201;1.157551337;1.860016765;2.92688114;5.979946691;0.957762565;0.927873734;0.927873734;0.825624301;0.825624301;0.657350422;144.8373371;383.1960711;1215.423736;8762.605549;102.7314608;259.3956151;587.1614798;23.34793308;101.445977;472.6593912;4742.173274;435.8812749;885.9616193;1553.997249;10269.37013;0.933158042;0.500156569;0.705688814;0.629466843;0.402081517;0.602656716;0.939727876;0.040058419
3969;3969;0.904183603;0.905959381;61.98403373;186.3980534;29.95601742;403.9528083;40.52881678;0.041666667;0.352941176;0.521212121;0.447852761;0.438848921;0.037023977;0.073144496;0.131919482;0.210491146;0.237323215;1.395423583;491.9242423;0.009859538;3489.642931;1.24905E-09;0.007683113;126.5649373;0.001102556;0.000238237;27861.76001;0.008410615;0.003758384;0.011239607;1.203139296;1.849918546;3.31687187;5.96225868;0.887175685;0.911092347;0.911092347;0.88821639;0.88821639;0.592518151;153.6048267;471.6094517;1210.348897;7403.306874;105.2826796;301.7292959;730.6375903;33.53864767;111.7781949;592.7763828;7975.72878;431.5067106;716.9158516;1643.895844;9301.635809;0.984458447;0.51243866;0.735891787;0.537813757;0.495169958;0.461463597;0.72878098;0.031128113
3970;3970;0.902232692;0.912017187;60.31458954;268.0155802;21.40900854;452.4278084;37.09279811;0.145833333;0.294117647;0.484848485;0.420245399;0.440647482;0.037729196;0.067766224;0.13263839;0.197794855;0.22490514;1.626813201;417.9822461;0.009216276;4055.168905;1.37623E-13;0.009556842;145.6137358;0.001137298;0.000333872;28299.85487;0.005113915;0.005415249;0.014772334;1.216315332;1.789205352;3.160201195;6.243327651;0.859017997;0.793985084;0.793985084;0.707096845;0.707096845;0.54931188;145.609082;345.2713508;1086.2169;7715.241204;100.6696714;228.4219234;530.1651175;26.88472782;93.4941514;415.4890872;4554.879295;512.9651609;1119.129038;1676.658916;8828.931734;1.194165101;0.484807571;0.735669125;0.492304837;0.496568989;0.400422528;0.716195033;0.019972238
3971;3971;0.836677418;0.879327138;61.72909309;237.9191239;23.70733735;402.9085325;36.23479491;0.145833333;0.235294118;0.587878788;0.383435583;0.420863309;0.039492243;0.075295805;0.13767074;0.199799532;0.233528803;1.61247177;452.4883456;0.008205207;4211.254876;7.02074E-06;0.005004687;146.0207434;3.96773E-05;0.000473978;27352.08444;0.014018089;0.004211125;0.007865768;1.231021165;1.804479372;3.065321649;5.798011394;0.710237824;0.61962557;0.61962557;0.581786252;0.581786252;0.548170261;152.7295043;412.3959846;1053.369236;6528.64057;109.3131056;324.6935341;628.187656;36.72143564;110.1450789;565.1395016;7389.261521;426.2881188;1077.648339;1782.230839;8717.133504;0.961083956;0.491161207;0.725210078;0.51780763;0.44296118;0.432849662;0.862481174;0.026433808
3972;3972;0.881274528;0.899889307;63.25753408;156.2662137;24.52180185;469.2142874;35.30943731;0.083333333;0.25;0.509090909;0.429447853;0.388489209;0.039139633;0.079956974;0.125449317;0.202806549;0.231459124;1.281754207;373.3685348;0.011432481;3617.884096;0.000213584;0.015472427;151.9378096;0.002100526;0.000358547;28957.58493;0.005683591;0.007375656;0.00788028;1.237745808;1.857269682;3.172385054;6.050780223;0.906996671;0.870235712;0.870235712;0.786770019;0.786770019;0.528240217;153.3283695;416.4033604;1086.259909;5939.761797;101.452924;290.1992385;615.156747;37.58041907;107.6311522;628.95803;5814.235014;432.8334689;629.0401456;1545.209881;8132.615469;1.209176357;0.484167381;0.599824858;0.584291882;0.667547621;0.529430708;0.683183076;0.070398003
3973;3973;0.914162689;0.904953039;51.99041615;179.9813326;30.46277625;446.5478123;27.92734056;0.1875;0.308823529;0.575757576;0.377300613;0.433453237;0.037023977;0.08139118;0.137311287;0.204811226;0.260089686;1.286160097;379.1772957;0.00635721;4064.61483;3.95292E-06;0.007850119;99.84129907;0.001008743;0.000541812;30772.92697;0.009249083;0.009070425;0.019441526;1.193281329;1.804291226;3.231133997;5.594187514;0.913150769;0.9061614;0.9061614;0.848307259;0.848307259;0.5575001;131.8308552;412.4472964;983.6095291;6409.75915;115.7665997;282.6983347;635.9787593;35.44529927;109.6707671;539.686409;4670.277429;488.3678236;811.4049439;1702.306133;8401.373115;1.024558842;0.510588914;0.782308103;0.553858279;0.498192691;0.488687747;0.932834149;0.049794761
3974;3974;0.872732248;0.873695714;57.37876251;250.4654563;25.66102103;376.0710508;39.98681407;0.125;0.25;0.618181818;0.435582822;0.413669065;0.038434415;0.089637863;0.130481668;0.215168727;0.232149017;1.670645364;439.748805;0.01210657;4092.926781;7.22076E-06;0.008462819;183.5733432;0.003233224;0.000964063;25720.97126;0.008905974;0.007323019;0.012036277;1.130505684;1.776649851;3.146633105;5.746240104;0.918568473;0.905280163;0.905280163;0.837876475;0.837876475;0.595365857;176.916406;415.0272285;1201.013115;6780.750784;120.5937997;315.6902482;537.9314417;30.71135901;100.4477115;599.6254667;7167.929962;476.2117159;958.0848268;1896.753995;10085.87365;0.912346112;0.482538049;0.843404088;0.609819695;0.505519007;0.57003509;0.712156441;0.06664706
3975;3975;0.870599338;0.89169323;46.17500331;194.4549883;26.92951354;413.3931207;40.10415379;0.1875;0.308823529;0.575757576;0.401840491;0.447841727;0.040550071;0.082825385;0.134795111;0.200801871;0.238013108;1.723584121;397.8204573;0.009959654;4829.714747;4.55593E-07;0.012144862;173.5370739;0.00437632;0.000345445;28525.08474;0.010990189;0.002386234;0.012319066;1.234924757;1.706981985;3.156523297;6.28790391;0.928888572;0.889459178;0.889459178;0.788145277;0.788145277;0.646848019;121.4030667;331.0181892;1074.592496;7657.096479;105.5110276;307.9987304;646.6740499;31.94176026;95.96176101;553.3757272;7787.484457;421.5421751;769.9467453;1807.62666;7460.626997;0.942157994;0.481247173;0.650936435;0.548729111;0.436497243;0.475386184;0.624892981;0.010995869
3976;3976;0.895866161;0.890484109;60.48412464;161.7012758;19.99307384;480.570005;41.95451031;0.166666667;0.220588235;0.515151515;0.426380368;0.467625899;0.03596615;0.082108283;0.131919482;0.200801871;0.235943429;1.362149036;392.9583933;0.0060625;4064.818218;0.000850631;0.009847259;173.278291;0.001680525;0.000388841;33482.6323;0.009772121;0.014304749;0.017024372;1.1792133;1.769826297;3.268197323;5.837148186;0.894700231;0.849198062;0.849198062;0.76424386;0.76424386;0.588661308;144.1496045;339.4806486;1220.738637;6393.950128;107.1810991;206.9535862;622.5501258;45.20103346;111.6568621;454.7887201;6835.167839;432.2713019;946.0284412;1681.806174;9057.50479;1.089180795;0.491133038;0.911864851;0.788894902;0.652728857;0.876787458;0.563327924;0.066194317
3977;3977;0.889729492;0.899104478;40.57404754;238.2356433;25.26622221;552.4929668;36.97965351;0.166666667;0.235294118;0.648484848;0.417177914;0.474820144;0.038434415;0.08892076;0.134795111;0.210825259;0.239392894;1.884854837;420.0361025;0.009676989;3115.496762;0.000831868;0.008938343;119.0178088;0.00112698;0.000504569;28868.40363;0.016896053;0.005572423;0.008656297;1.248707109;1.823426853;3.232482959;5.855092612;0.823521086;0.766714035;0.766714035;0.701655437;0.701655437;0.559332471;148.2186447;439.6050678;1488.930205;7073.570669;134.5893852;281.9746517;512.7352361;37.75364026;130.1918853;372.5049595;6438.829889;447.5620422;794.0515618;1811.050961;9801.949688;0.766785216;0.511026963;0.555125758;0.554629804;0.340249043;0.488419426;0.791351275;0
3978;3978;0.884466291;0.894243798;59.67837909;194.8864546;27.27079359;491.5931641;35.2344637;0.083333333;0.220588235;0.533333333;0.404907975;0.435251799;0.037376587;0.076730011;0.140186916;0.204477113;0.218696102;1.37868417;444.3497878;0.009942713;2937.929281;5.47161E-05;0.011134161;173.2129499;0.00054588;0.000499486;22585.73923;0.007803713;0.006775126;0.01166107;1.150021532;1.826182846;3.227598311;5.884592409;0.689562813;0.59790295;0.59790295;0.582662855;0.582662855;0.619742102;147.4390089;402.6320127;1173.153637;8939.642595;110.7381836;288.9527002;671.3025357;25.35159308;98.96275425;580.9761576;8227.125716;385.0637315;944.2565761;1803.099966;8069.703721;1.107643777;0.481069254;0.895711734;0.638079161;0.557391645;0.617192778;0.639657013;0.044662229
3979;3979;0.8847297;0.872614137;52.45978505;194.2576038;24.67396052;460.4321018;39.08951198;0.104166667;0.205882353;0.515151515;0.40797546;0.413669065;0.03596615;0.081032628;0.134076204;0.209488807;0.238358055;1.273487377;414.6342929;0.008036187;4191.751803;5.56415E-05;0.011191908;189.179792;0.005137333;0.00030154;30541.72621;0.008092764;0.004401642;0.01168668;1.134394279;1.839110352;3.077103241;6.231254996;0.798841101;0.80711347;0.80711347;0.804080704;0.804080704;0.606793111;103.8994784;437.6312949;1261.223107;8265.257681;107.0208941;284.6294679;758.7261226;32.36193889;122.9113519;459.8991586;6600.489456;553.2060616;751.4833076;1901.531962;7587.696627;1.129607692;0.493659064;0.640495381;0.727085514;0.661639273;0.768449924;0.644608848;0.033778649
3980;3980;0.900915355;0.895593034;50.40827056;185.1068903;21.24567151;460.2525133;43.37044091;0.145833333;0.279411765;0.575757576;0.377300613;0.422661871;0.037023977;0.076371459;0.130481668;0.20748413;0.242497413;1.545775048;402.8363489;0.009969808;3969.859976;0.000520027;0.00795151;109.4976898;0.000651233;0.000386346;32353.46963;0.007327907;0.004749761;0.008158587;1.116655724;1.756529135;2.971192173;5.972288639;0.934790264;0.869674342;0.869674342;0.738225373;0.738225373;0.667552851;154.9254988;336.7615531;1381.588577;5601.194986;115.8434986;239.6844777;664.25365;39.46857447;136.875396;614.1659625;5757.805712;464.6475651;936.8702724;1856.139596;7631.516699;0.857700979;0.485580218;0.749123081;0.541013957;0.39996934;0.467721183;0.727619722;0.037764748
3981;3981;0.876539742;0.893556162;47.54673622;214.8472531;24.35887428;496.9974317;35.71571506;0.083333333;0.338235294;0.539393939;0.380368098;0.435251799;0.04090268;0.078881319;0.137311287;0.225860341;0.230769231;1.878963165;441.8116435;0.011211919;3151.081303;1.56718E-14;0.007416224;131.7975395;0.001494209;0.000161142;30811.36021;0.014813229;0.00342009;0.009703624;1.199698848;1.752774832;3.09145066;5.62161148;0.83570772;0.805901208;0.805901208;0.765143641;0.765143641;0.597685022;155.835562;334.5700048;1318.270789;6970.633209;78.77824592;249.6048059;660.5982566;39.76944533;108.108094;553.3209904;6942.914691;513.3550454;757.7618282;1823.790651;10452.58976;0.774889979;0.515739151;0.755215157;0.603993153;0.382825116;0.563321452;0.630634903;0.023642474
3982;3982;0.874426747;0.85577521;39.16277008;234.3631517;25.80962689;365.8524479;39.21648139;0.145833333;0.220588235;0.527272727;0.398773006;0.435251799;0.039139633;0.086052349;0.131200575;0.208820581;0.242497413;1.825577211;337.2867031;0.007765224;3366.937628;2.63825E-05;0.009039811;150.1611977;0.004618493;0.000788569;30011.88342;0.012553409;0.006249556;0.013440212;1.213863952;1.790143446;3.281651307;5.45704774;0.832517643;0.801909443;0.801909443;0.758844948;0.758844948;0.562274261;159.3301423;409.0227846;943.3631168;5785.586454;140.340148;344.8765654;590.8079473;35.1637673;89.03337509;518.9521784;6413.894626;419.672475;735.3686693;1900.486561;10680.22232;1.16335292;0.490181699;0.620593304;0.52746355;0.409811445;0.446742819;0.825601082;0.015984337
3983;3983;0.869068306;0.85468742;50.36988927;161.6591556;21.31228545;513.8715994;40.24298798;0.041666667;0.264705882;0.509090909;0.420245399;0.431654676;0.039139633;0.082825385;0.132278936;0.220514534;0.236978268;1.458019133;401.9725296;0.005445088;4303.772538;1.10376E-05;0.006937039;178.1368841;0.00215822;0.000675468;32560.77451;0.00789428;0.007289527;0.011828042;1.186470932;1.734313614;3.28884555;6.225329526;0.925502695;0.830088928;0.830088928;0.668706734;0.668706734;0.592776264;163.3770603;416.843523;1080.910748;7659.23052;130.4209455;305.964853;557.2657805;31.19820006;123.0287635;464.015894;5749.275881;430.624231;1025.850456;1905.470289;7645.519753;1.004158342;0.518801697;0.67227835;0.545806554;0.358599417;0.471701011;0.690721016;0.046891129
3984;3984;0.884424937;0.8836578;54.29984144;245.3632837;27.22184531;530.6421293;40.32125732;0.104166667;0.338235294;0.575757576;0.389570552;0.458633094;0.036671368;0.077088562;0.14557872;0.215836953;0.232493963;1.328644211;461.7507074;0.008862805;3873.662219;8.11269E-06;0.01023002;164.6220805;0.002212951;0.000595347;34306.69523;0.010923887;0.002517903;0.017761414;1.168881913;1.801668892;3.166054955;5.576399018;0.903503862;0.876142358;0.876142358;0.799164912;0.799164912;0.650426934;132.1592144;397.64413;863.811016;5833.090076;108.9986768;287.9149563;662.0202142;35.99450544;115.7161399;496.4657059;6929.569798;456.5048501;750.6993653;1907.589231;8966.813989;0.819069412;0.503693019;0.972410515;0.55555771;0.736613056;0.489809734;0.642383505;0.015854345
3985;3985;0.852385619;0.872025594;46.6563664;252.0682569;30.27521484;355.7879723;38.55149437;0.1875;0.25;0.6;0.404907975;0.442446043;0.034908322;0.074578702;0.129403307;0.215168727;0.235253536;1.561060474;400.5409149;0.004574589;4075.89572;6.12205E-10;0.005832148;136.8775739;0.001198017;0.000582748;28659.07502;0.004876298;0.002728817;0.012758595;1.221251465;1.799304062;3.396339582;5.962873587;0.808315721;0.782617667;0.782617667;0.754324367;0.754324367;0.641776814;156.6284564;381.5769199;1109.517018;7156.177693;95.87546841;324.7091877;687.7188103;29.2032585;127.5676931;498.8545247;6778.765714;537.3096792;828.6923602;1914.360676;9733.391482;1.075099895;0.484304602;0.693453361;0.546444164;0.263691459;0.476860452;0.763525357;0.013432632
3986;3986;0.852395422;0.887293701;47.43411188;233.6044831;24.38000259;423.0419613;26.23258491;0.166666667;0.323529412;0.636363636;0.395705521;0.473021583;0.044781382;0.080315525;0.137311287;0.212829937;0.235253536;1.456530417;374.21441;0.013024003;4436.704746;0.000238828;0.009731382;191.9349017;0.005752995;0.000596279;30294.37121;0.010313889;0.007453156;0.0134022;1.234511772;1.795324051;3.330312777;5.818781113;0.836314351;0.842067556;0.842067556;0.81988751;0.81988751;0.582584693;133.125844;376.9227543;1082.965505;9315.405892;109.8195729;347.4905389;706.9389393;42.30989693;108.4496533;382.9826288;7602.456224;476.1415876;1153.968293;2278.664002;8965.444566;1.198244513;0.511673809;0.739660265;0.544202195;0.586903898;0.471035497;0.663548386;0.021794198
3987;3987;0.782856822;0.821393431;55.53582386;183.2252291;26.36422982;495.1889497;29.19718844;0.145833333;0.235294118;0.551515152;0.411042945;0.438848921;0.034203103;0.084618143;0.140186916;0.197460742;0.238358055;1.747355398;437.8788347;0.014431541;2903.545702;0.000853948;0.006667588;190.6331891;0.000929319;0.00091653;28665.76306;0.007932121;0.005559227;0.010310463;1.156092825;1.702167843;3.220968769;6.02893099;0.851495461;0.811037742;0.811037742;0.751834505;0.751834505;0.604206273;141.9308478;382.2391449;1405.610923;8586.324134;101.9972311;324.7983357;632.6289785;33.74557054;114.2440687;487.9405888;5512.15234;415.3567781;988.1190362;2171.85768;8292.051913;1.161330202;0.517384893;0.631633731;0.63587261;0.37771688;0.614613492;0.517629923;0.034695684
